Date,Open,High,Low,Close,macd_cla,macdsignal_cla,macdhist_cla,macd_sh,macdsignal_sh,macdhist_sh,cci_14,cci_20,rsi_7,rsi_14,rsi_21,CDLXSIDEGAP3METHODS,CDLEVENINGSTAR,CDLMORNINGSTAR,CDLENGULFING,CDLDARKCLOUDCOVER,CDLDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLPIERCING,CDLSHOOTINGSTAR
2015-09-17,2.1719999999999997,2.2119999999999997,2.142,2.2,-0.11664244807515223,-0.15865410526020174,0.04201165718504951,,,,-9.500165508110843,-14.598540145986801,49.16610298352774,39.328618421271685,34.485750876658564,0,0,0,0,0,0,0,0,0,0,0
2015-09-18,2.218,2.218,2.106,2.1319999999999997,-0.1126434284330986,-0.1494519698947811,0.0368085414616825,,,,-80.71241664556536,-72.22445965901478,38.56159059909799,35.538496141273676,32.41048990145838,0,0,0,-100,0,0,0,0,0,0,0
2015-09-21,2.142,2.142,2.07,2.072,-0.11301293237812038,-0.14216416239144897,0.02915123001332859,,,,-188.07539235563576,-190.32126880845914,31.55532361301267,32.557115213471214,30.6989456599669,0,0,0,0,0,0,0,0,0,0,0
2015-09-22,2.072,2.072,1.992,2.022,-0.11600313709427024,-0.13693195733201322,0.02092882023774298,,,,-260.0766567754702,-258.5728050785017,26.818086952910058,30.27759603503239,29.343081124471144,0,0,0,0,0,0,0,0,0,0,0
2015-09-23,2.006,2.09,1.9969999999999999,2.024,-0.11686437284516549,-0.13291844043464368,0.016054067589478194,,,,-173.9297397240788,-204.5806135154517,27.327219663020912,30.487251635710965,29.473906491021268,0,0,0,0,0,0,0,0,0,0,0
2015-09-24,2.036,2.036,1.922,1.939,-0.12298796925575095,-0.13093234619886512,0.007944376943114173,-0.2502487768632826,-0.21450675125743005,-0.03574202560585257,-182.9191483535287,-244.71763349980748,20.31830902655054,26.798956894900307,27.224464298674693,0,0,0,-100,0,0,0,0,0,0,0
2015-09-25,1.95,1.994,1.945,1.9569999999999999,-0.12494818901611549,-0.1297355147623152,0.004787325746199722,-0.25606897513082316,-0.2283608258818944,-0.027708149248928754,-136.50106793154123,-188.74230430958545,25.06653376573636,28.764321682681242,28.438851869962363,0,0,0,0,0,100,0,0,100,0,0
2015-09-28,1.921,1.943,1.8459999999999999,1.8630000000000002,-0.13255863824128866,-0.1303001394581099,-0.0022584987831787695,-0.2811026374635186,-0.2459414297424358,-0.035161207721082804,-153.85042319966698,-205.26197688769153,18.389937492374358,24.99080572195142,26.05485736332655,0,0,0,0,0,0,0,0,0,0,0
2015-09-29,1.84,1.88,1.788,1.79,-0.14283396298190842,-0.1328069041628696,-0.010027058819038814,-0.31193674638663205,-0.26793986862383457,-0.04399687776279748,-157.05794947994056,-198.01464679049653,14.814762378782772,22.51999214623793,24.387801518128775,0,0,0,0,0,0,0,0,0,0,0
2015-09-30,1.815,1.844,1.791,1.8319999999999999,-0.1459062662632269,-0.13542677658294106,-0.010479489680285836,-0.31390754188661774,-0.2832624263780956,-0.030645115508522114,-129.414977131545,-159.07985604513166,24.647770383716715,26.99237578690407,27.201637560480506,0,0,0,0,0,0,0,0,100,0,0
2015-10-01,1.848,1.868,1.8,1.8030000000000002,-0.14896398232393837,-0.1381342177311405,-0.010829764592797858,-0.31739086605537503,-0.29463857293718876,-0.022752293118186273,-109.0960612071409,-132.90011529189772,22.55085651384532,25.88148350088878,26.48701303899031,0,0,0,-100,0,0,0,0,0,0,0
2015-10-02,1.825,1.9040000000000001,1.8,1.86,-0.14511502502308327,-0.13953037918952907,-0.005584645833554197,-0.297873128197641,-0.29571675802400615,-0.0021563701736348473,-78.64255765199152,-101.89515136598568,35.193677238029544,31.820898284506793,30.267801504107407,0,0,0,0,0,0,0,0,0,0,0
2015-10-05,1.882,2.03,1.879,1.999,-0.12935740861901657,-0.13749578507542656,0.008138376456409996,-0.2414569019872599,-0.27763013934509073,0.036173237357830845,-8.694207323405365,-40.73982330113124,55.746184668037934,43.67441635092755,38.38215723840636,0,0,0,0,0,0,0,0,0,0,0
2015-10-06,2.004,2.022,1.9569999999999999,1.969,-0.11793070165151098,-0.13358276839064345,0.01565206673913247,-0.20979748359577433,-0.2550192540953186,0.04522177049954429,8.78145279969121,-29.900901827658362,51.62378124268589,41.97808851831691,37.39601012501637,0,0,0,0,0,0,0,0,0,0,0
2015-10-07,1.97,2.138,1.97,2.092,-0.09782224802567008,-0.12643066431764877,0.02860841629197869,-0.15181197046788042,-0.2206168262195059,0.06880485575162548,80.80665040778325,20.126842007088385,64.26437275167423,50.471904477374544,43.63087152433161,0,0,0,0,0,0,0,0,0,0,0
2015-10-08,2.09,2.176,2.088,2.15,-0.07632619748661318,-0.11640977095144164,0.040083573464828465,-0.09638012941572738,-0.17920459395157973,0.08282446453585235,137.7122005394258,65.79241994995976,68.75571128871553,53.899018483105465,46.27982535038721,0,0,0,0,0,0,0,0,0,0,0
2015-10-09,2.156,2.222,2.156,2.1919999999999997,-0.055264320882091766,-0.10418068093757167,0.048916360055479904,-0.048027115986302604,-0.13547876796315403,0.08745165197685142,162.4565066109954,97.83912385221913,71.75478633223882,56.25932488995053,48.133075981334414,0,0,0,0,0,0,0,0,0,0,0
